0.05,2.3604
0.1,2.3546
0.15,2.3592
0.2,2.36
0.25,2.3592
0.3,2.3625
0.35,2.3483
0.4,2.3467
0.45,2.3517
0.5,2.3396
0.55,2.3404
0.6,2.3462
0.65,2.3413
0.7,2.3396
0.75,2.3363
0.8,2.3254
0.85,2.3292
0.9,2.3254
0.95,2.3262
1,2.3308
1.05,2.3321
1.1,2.3292
1.15,2.3346
1.2,2.3196
1.25,2.3154
1.3,2.3175
1.35,2.3117
1.4,2.3129
1.45,2.3138
1.5,2.31
1.55,2.3067
1.6,2.2933
1.65,2.2858
1.7,2.2842
1.75,2.2846
1.8,2.2829
1.85,2.2904
1.9,2.2883
1.95,2.2871
2,2.2775
2.05,2.2721
2.1,2.2658
2.15,2.2717
2.2,2.2738
2.25,2.2738
2.3,2.2733
2.35,2.2683
2.4,2.27
2.45,2.2496
2.5,2.2417
2.55,2.2388
2.6,2.2467
2.65,2.2404
2.7,2.2388
2.75,2.2408
2.8,2.2408
2.85,2.2229
2.9,2.2217
2.95,2.2154
3,2.2263
3.05,2.2267
3.1,2.2208
3.15,2.2283
3.2,2.2296
3.25,2.2054
3.3,2.2054
3.35,2.2008
3.4,2.1996
3.45,2.2054
3.5,2.1967
3.55,2.195
3.6,2.2021
3.65,2.1779
3.7,2.1729
3.75,2.1746
3.8,2.1692
3.85,2.1771
3.9,2.1775
3.95,2.1721
4,2.1796
4.05,2.1658
4.1,2.1554
4.15,2.1638
4.2,2.1633
4.25,2.1604
4.3,2.1625
4.35,2.1542
4.4,2.1562
4.45,2.1463
4.5,2.1304
4.55,2.1308
4.6,2.1367
4.65,2.1288
4.7,2.1304
4.75,2.1321
4.8,2.1288
4.85,2.1325
4.9,2.1096
4.95,2.1058
5,2.1133
5.05,2.1133
5.1,2.1133
5.15,2.1158
5.2,2.1192
5.25,2.1175
5.3,2.0996
5.35,2.0908
5.4,2.0925
5.45,2.0962
5.5,2.0846
5.55,2.0838
5.6,2.0896
5.65,2.0842
5.7,2.0621
5.75,2.0629
5.8,2.0604
5.85,2.0671
5.9,2.0663
5.95,2.0621
6,2.0688
6.05,2.0713
6.1,2.0575
6.15,2.0508
6.2,2.0537
6.25,2.0513
6.3,2.05
6.35,2.0467
6.4,2.05
6.45,2.0517
6.5,2.0346
6.55,2.0229
6.6,2.0258
6.65,2.02
6.7,2.02
6.75,2.0192
6.8,2.0192
6.85,2.0238
6.9,2.0242
6.95,2.0021
7,2.0067
7.05,2.0092
7.1,2.0071
7.15,2.0096
7.2,2.0129
7.25,2.0117
7.3,2.0088
7.35,1.9883
7.4,1.985
7.45,1.9896
7.5,1.9846
7.55,1.9817
7.6,1.9858
7.65,1.9821
7.7,1.9796
7.75,1.9608
7.8,1.96
7.85,1.9617
7.9,1.9621
7.95,1.9579
8,1.9671
8.05,1.9688
8.1,1.9642
8.15,1.97
8.2,1.9525
8.25,1.95
8.3,1.9521
8.35,1.9446
8.4,1.9458
8.45,1.9508
8.5,1.94
8.55,1.9446
8.6,1.9267
8.65,1.9208
8.7,1.9217
8.75,1.9229
8.8,1.9188
8.85,1.9254
8.9,1.9217
8.95,1.9129
9,1.9104
9.05,1.9125
